time_from_recovery_onset_s,stress_Pa,strain_frac
3.055000000000000000e+03,3.360000000000000000e+06,3.990406049273901440e-02
3.056000000000000000e+03,3.360000000000000000e+06,3.990331429734698260e-02
3.057000000000000000e+03,3.360000000000000000e+06,3.990256834608889996e-02
3.058000000000000000e+03,3.360000000000000000e+06,3.990182263880506786e-02
3.059000000000000000e+03,3.360000000000000000e+06,3.990107717533594722e-02
3.060000000000000000e+03,3.360000000000000000e+06,3.990033195552215167e-02
3.061000000000000000e+03,3.360000000000000000e+06,3.989958697920446135e-02
3.062000000000000000e+03,3.360000000000000000e+06,3.989884224622380904e-02
3.063000000000000000e+03,3.360000000000000000e+06,3.989809775642127326e-02
3.064000000000000000e+03,3.360000000000000000e+06,3.989735350963809907e-02
3.065000000000000000e+03,3.360000000000000000e+06,3.989660950571569109e-02
3.066000000000000000e+03,3.360000000000000000e+06,3.989586574449559275e-02
3.067000000000000000e+03,3.360000000000000000e+06,3.989512222581950707e-02
3.068000000000000000e+03,3.360000000000000000e+06,3.989437894952930358e-02
3.069000000000000000e+03,3.360000000000000000e+06,3.989363591546700449e-02
3.070000000000000000e+03,3.360000000000000000e+06,3.989289312347476385e-02
3.071000000000000000e+03,3.360000000000000000e+06,3.989215057339492998e-02
3.072000000000000000e+03,3.360000000000000000e+06,3.989140826506996224e-02
3.073000000000000000e+03,3.360000000000000000e+06,3.989066619834250038e-02
3.074000000000000000e+03,3.360000000000000000e+06,3.988992437305532990e-02
3.075000000000000000e+03,3.360000000000000000e+06,3.988918278905138892e-02
3.076000000000000000e+03,3.360000000000000000e+06,3.988844144617378212e-02
3.077000000000000000e+03,3.360000000000000000e+06,3.988770034426574601e-02
3.078000000000000000e+03,3.360000000000000000e+06,3.988695948317068363e-02
3.079000000000000000e+03,3.360000000000000000e+06,3.988621886273214373e-02
3.080000000000000000e+03,3.360000000000000000e+06,3.988547848279382774e-02
3.081000000000000000e+03,3.360000000000000000e+06,3.988473834319959666e-02
3.082000000000000000e+03,3.360000000000000000e+06,3.988399844379346415e-02
3.083000000000000000e+03,3.360000000000000000e+06,3.988325878441958267e-02
3.084000000000000000e+03,3.360000000000000000e+06,3.988251936492225730e-02
3.085000000000000000e+03,3.360000000000000000e+06,3.988178018514596662e-02
3.086000000000000000e+03,3.360000000000000000e+06,3.988104124493532104e-02
3.087000000000000000e+03,3.360000000000000000e+06,3.988030254413508363e-02
3.088000000000000000e+03,3.360000000000000000e+06,3.987956408259016317e-02
3.089000000000000000e+03,3.360000000000000000e+06,3.987882586014563496e-02
3.090000000000000000e+03,3.360000000000000000e+06,3.987808787664671312e-02
3.091000000000000000e+03,3.360000000000000000e+06,3.987735013193877825e-02
3.092000000000000000e+03,3.360000000000000000e+06,3.987661262586732897e-02
3.093000000000000000e+03,3.360000000000000000e+06,3.987587535827803731e-02
3.094000000000000000e+03,3.360000000000000000e+06,3.987513832901673494e-02
3.095000000000000000e+03,3.360000000000000000e+06,3.987440153792937148e-02
3.096000000000000000e+03,3.360000000000000000e+06,3.987366498486207694e-02
3.097000000000000000e+03,3.360000000000000000e+06,3.987292866966109933e-02
3.098000000000000000e+03,3.360000000000000000e+06,3.987219259217286704e-02
3.099000000000000000e+03,3.360000000000000000e+06,3.987145675224393337e-02
3.100000000000000000e+03,3.360000000000000000e+06,3.987072114972102510e-02
3.101000000000000000e+03,3.360000000000000000e+06,3.986998578445098002e-02
3.102000000000000000e+03,3.360000000000000000e+06,3.986925065628081633e-02
3.103000000000000000e+03,3.360000000000000000e+06,3.986851576505769795e-02
3.104000000000000000e+03,3.360000000000000000e+06,3.986778111062891372e-02
3.105000000000000000e+03,3.360000000000000000e+06,3.986704669284191899e-02
3.106000000000000000e+03,3.360000000000000000e+06,3.986631251154432176e-02
3.107000000000000000e+03,3.360000000000000000e+06,3.986557856658385496e-02
3.108000000000000000e+03,3.360000000000000000e+06,3.986484485780841802e-02
3.109000000000000000e+03,3.360000000000000000e+06,3.986411138506604224e-02
3.110000000000000000e+03,3.360000000000000000e+06,3.986337814820492542e-02
3.111000000000000000e+03,3.360000000000000000e+06,3.986264514707339029e-02
3.112000000000000000e+03,3.360000000000000000e+06,3.986191238151991917e-02
3.113000000000000000e+03,3.360000000000000000e+06,3.986117985139313313e-02
3.114000000000000000e+03,3.360000000000000000e+06,3.986044755654180594e-02
3.115000000000000000e+03,3.360000000000000000e+06,3.985971549681486398e-02
3.116000000000000000e+03,3.360000000000000000e+06,3.985898367206134468e-02
3.117000000000000000e+03,3.360000000000000000e+06,3.985825208213047283e-02
3.118000000000000000e+03,3.360000000000000000e+06,3.985752072687159808e-02
3.119000000000000000e+03,3.360000000000000000e+06,3.985678960613420890e-02
3.120000000000000000e+03,3.360000000000000000e+06,3.985605871976796027e-02
3.121000000000000000e+03,3.360000000000000000e+06,3.985532806762262514e-02
3.122000000000000000e+03,3.360000000000000000e+06,3.985459764954813605e-02
3.123000000000000000e+03,3.360000000000000000e+06,3.985386746539458513e-02
3.124000000000000000e+03,3.360000000000000000e+06,3.985313751501216861e-02
3.125000000000000000e+03,3.360000000000000000e+06,3.985240779825125618e-02
3.126000000000000000e+03,3.360000000000000000e+06,3.985167831496236324e-02
3.127000000000000000e+03,3.360000000000000000e+06,3.985094906499612316e-02
3.128000000000000000e+03,3.360000000000000000e+06,3.985022004820334279e-02
3.129000000000000000e+03,3.360000000000000000e+06,3.984949126443495387e-02
3.130000000000000000e+03,3.360000000000000000e+06,3.984876271354202693e-02
3.131000000000000000e+03,3.360000000000000000e+06,3.984803439537579900e-02
3.132000000000000000e+03,3.360000000000000000e+06,3.984730630978761817e-02
3.133000000000000000e+03,3.360000000000000000e+06,3.984657845662900599e-02
3.134000000000000000e+03,3.360000000000000000e+06,3.984585083575160197e-02
3.135000000000000000e+03,3.360000000000000000e+06,3.984512344700719133e-02
3.136000000000000000e+03,3.360000000000000000e+06,3.984439629024771889e-02
3.137000000000000000e+03,3.360000000000000000e+06,3.984366936532526132e-02
3.138000000000000000e+03,3.360000000000000000e+06,3.984294267209200630e-02
3.139000000000000000e+03,3.360000000000000000e+06,3.984221621040034966e-02
3.140000000000000000e+03,3.360000000000000000e+06,3.984148998010275666e-02
3.141000000000000000e+03,3.360000000000000000e+06,3.984076398105188682e-02
3.142000000000000000e+03,3.360000000000000000e+06,3.984003821310051069e-02
3.143000000000000000e+03,3.360000000000000000e+06,3.983931267610154453e-02
3.144000000000000000e+03,3.360000000000000000e+06,3.983858736990806421e-02
3.145000000000000000e+03,3.360000000000000000e+06,3.983786229437324966e-02
3.146000000000000000e+03,3.360000000000000000e+06,3.983713744935044737e-02
3.147000000000000000e+03,3.360000000000000000e+06,3.983641283469314953e-02
3.148000000000000000e+03,3.360000000000000000e+06,3.983568845025497324e-02
3.149000000000000000e+03,3.360000000000000000e+06,3.983496429588966742e-02
3.150000000000000000e+03,3.360000000000000000e+06,3.983424037145113367e-02
3.151000000000000000e+03,3.360000000000000000e+06,3.983351667679341929e-02
3.152000000000000000e+03,3.360000000000000000e+06,3.983279321177068261e-02
3.153000000000000000e+03,3.360000000000000000e+06,3.983206997623726237e-02
3.154000000000000000e+03,3.360000000000000000e+06,3.983134697004760139e-02
3.155000000000000000e+03,3.360000000000000000e+06,3.983062419305628821e-02
3.156000000000000000e+03,3.360000000000000000e+06,3.982990164511805709e-02
3.157000000000000000e+03,3.360000000000000000e+06,3.982917932608778105e-02
3.158000000000000000e+03,3.360000000000000000e+06,3.982845723582045805e-02
3.159000000000000000e+03,3.360000000000000000e+06,3.982773537417125254e-02
3.160000000000000000e+03,3.360000000000000000e+06,3.982701374099541919e-02
3.161000000000000000e+03,3.360000000000000000e+06,3.982629233614839309e-02
3.162000000000000000e+03,3.360000000000000000e+06,3.982557115948573423e-02
3.163000000000000000e+03,3.360000000000000000e+06,3.982485021086312055e-02
3.164000000000000000e+03,3.360000000000000000e+06,3.982412949013640346e-02
3.165000000000000000e+03,3.360000000000000000e+06,3.982340899716153154e-02
3.166000000000000000e+03,3.360000000000000000e+06,3.982268873179461294e-02
3.167000000000000000e+03,3.360000000000000000e+06,3.982196869389190153e-02
3.168000000000000000e+03,3.360000000000000000e+06,3.982124888330976220e-02
3.169000000000000000e+03,3.360000000000000000e+06,3.982052929990470558e-02
3.170000000000000000e+03,3.360000000000000000e+06,3.981980994353337411e-02
3.171000000000000000e+03,3.360000000000000000e+06,3.981909081405256984e-02
3.172000000000000000e+03,3.360000000000000000e+06,3.981837191131919890e-02
3.173000000000000000e+03,3.360000000000000000e+06,3.981765323519032007e-02
3.174000000000000000e+03,3.360000000000000000e+06,3.981693478552311705e-02
3.175000000000000000e+03,3.360000000000000000e+06,3.981621656217491229e-02
3.176000000000000000e+03,3.360000000000000000e+06,3.981549856500318091e-02
3.177000000000000000e+03,3.360000000000000000e+06,3.981478079386550906e-02
3.178000000000000000e+03,3.360000000000000000e+06,3.981406324861961471e-02
3.179000000000000000e+03,3.360000000000000000e+06,3.981334592912337544e-02
3.180000000000000000e+03,3.360000000000000000e+06,3.981262883523477292e-02
3.181000000000000000e+03,3.360000000000000000e+06,3.981191196681195532e-02
3.182000000000000000e+03,3.360000000000000000e+06,3.981119532371317493e-02
3.183000000000000000e+03,3.360000000000000000e+06,3.981047890579682974e-02
3.184000000000000000e+03,3.360000000000000000e+06,3.980976271292145652e-02
3.185000000000000000e+03,3.360000000000000000e+06,3.980904674494571693e-02
3.186000000000000000e+03,3.360000000000000000e+06,3.980833100172841837e-02
3.187000000000000000e+03,3.360000000000000000e+06,3.980761548312847925e-02
3.188000000000000000e+03,3.360000000000000000e+06,3.980690018900496369e-02
3.189000000000000000e+03,3.360000000000000000e+06,3.980618511921707459e-02
3.190000000000000000e+03,3.360000000000000000e+06,3.980547027362413282e-02
3.191000000000000000e+03,3.360000000000000000e+06,3.980475565208560496e-02
3.192000000000000000e+03,3.360000000000000000e+06,3.980404125446108943e-02
3.193000000000000000e+03,3.360000000000000000e+06,3.980332708061030261e-02
3.194000000000000000e+03,3.360000000000000000e+06,3.980261313039309967e-02
3.195000000000000000e+03,3.360000000000000000e+06,3.980189940366947454e-02
3.196000000000000000e+03,3.360000000000000000e+06,3.980118590029954606e-02
3.197000000000000000e+03,3.360000000000000000e+06,3.980047262014356491e-02
3.198000000000000000e+03,3.360000000000000000e+06,3.979975956306191359e-02
3.199000000000000000e+03,3.360000000000000000e+06,3.979904672891509954e-02
3.200000000000000000e+03,3.360000000000000000e+06,3.979833411756377587e-02
3.201000000000000000e+03,3.360000000000000000e+06,3.979762172886871369e-02
3.202000000000000000e+03,3.360000000000000000e+06,3.979690956269081592e-02
3.203000000000000000e+03,3.360000000000000000e+06,3.979619761889112428e-02
3.204000000000000000e+03,3.360000000000000000e+06,3.979548589733079150e-02
3.205000000000000000e+03,3.360000000000000000e+06,3.979477439787112991e-02
3.206000000000000000e+03,3.360000000000000000e+06,3.979406312037354898e-02
3.207000000000000000e+03,3.360000000000000000e+06,3.979335206469961084e-02
3.208000000000000000e+03,3.360000000000000000e+06,3.979264123071099557e-02
3.209000000000000000e+03,3.360000000000000000e+06,3.979193061826952899e-02
3.210000000000000000e+03,3.360000000000000000e+06,3.979122022723714097e-02
3.211000000000000000e+03,3.360000000000000000e+06,3.979051005747590714e-02
3.212000000000000000e+03,3.360000000000000000e+06,3.978980010884803492e-02
3.213000000000000000e+03,3.360000000000000000e+06,3.978909038121584973e-02
3.214000000000000000e+03,3.360000000000000000e+06,3.978838087444179494e-02
3.215000000000000000e+03,3.360000000000000000e+06,3.978767158838848045e-02
3.216000000000000000e+03,3.360000000000000000e+06,3.978696252291860636e-02
3.217000000000000000e+03,3.360000000000000000e+06,3.978625367789501849e-02
3.218000000000000000e+03,3.360000000000000000e+06,3.978554505318068757e-02
3.219000000000000000e+03,3.360000000000000000e+06,3.978483664863872310e-02
3.220000000000000000e+03,3.360000000000000000e+06,3.978412846413233173e-02
3.221000000000000000e+03,3.360000000000000000e+06,3.978342049952487275e-02
3.222000000000000000e+03,3.360000000000000000e+06,3.978271275467982343e-02
3.223000000000000000e+03,3.360000000000000000e+06,3.978200522946080675e-02
3.224000000000000000e+03,3.360000000000000000e+06,3.978129792373153589e-02
3.225000000000000000e+03,3.360000000000000000e+06,3.978059083735589058e-02
3.226000000000000000e+03,3.360000000000000000e+06,3.977988397019784766e-02
3.227000000000000000e+03,3.360000000000000000e+06,3.977917732212152974e-02
3.228000000000000000e+03,3.360000000000000000e+06,3.977847089299116345e-02
3.229000000000000000e+03,3.360000000000000000e+06,3.977776468267113508e-02
3.230000000000000000e+03,3.360000000000000000e+06,3.977705869102592107e-02
3.231000000000000000e+03,3.360000000000000000e+06,3.977635291792015054e-02
3.232000000000000000e+03,3.360000000000000000e+06,3.977564736321854977e-02
3.233000000000000000e+03,3.360000000000000000e+06,3.977494202678601848e-02
3.234000000000000000e+03,3.360000000000000000e+06,3.977423690848752580e-02
3.235000000000000000e+03,3.360000000000000000e+06,3.977353200818820045e-02
3.236000000000000000e+03,3.360000000000000000e+06,3.977282732575328911e-02
3.237000000000000000e+03,3.360000000000000000e+06,3.977212286104817029e-02
3.238000000000000000e+03,3.360000000000000000e+06,3.977141861393831967e-02
3.239000000000000000e+03,3.360000000000000000e+06,3.977071458428937251e-02
3.240000000000000000e+03,3.360000000000000000e+06,3.977001077196706119e-02
3.241000000000000000e+03,3.360000000000000000e+06,3.976930717683727079e-02
3.242000000000000000e+03,3.360000000000000000e+06,3.976860379876599044e-02
3.243000000000000000e+03,3.360000000000000000e+06,3.976790063761932031e-02
3.244000000000000000e+03,3.360000000000000000e+06,3.976719769326351323e-02
3.245000000000000000e+03,3.360000000000000000e+06,3.976649496556492608e-02
3.246000000000000000e+03,3.360000000000000000e+06,3.976579245439006149e-02
3.247000000000000000e+03,3.360000000000000000e+06,3.976509015960551924e-02
3.248000000000000000e+03,3.360000000000000000e+06,3.976438808107803091e-02
3.249000000000000000e+03,3.360000000000000000e+06,3.976368621867445302e-02
3.250000000000000000e+03,3.360000000000000000e+06,3.976298457226177391e-02
3.251000000000000000e+03,3.360000000000000000e+06,3.976228314170709988e-02
3.252000000000000000e+03,3.360000000000000000e+06,3.976158192687764131e-02
3.253000000000000000e+03,3.360000000000000000e+06,3.976088092764076126e-02
3.254000000000000000e+03,3.360000000000000000e+06,3.976018014386392685e-02
3.255000000000000000e+03,3.360000000000000000e+06,3.975947957541471622e-02
3.256000000000000000e+03,3.360000000000000000e+06,3.975877922216086019e-02
3.257000000000000000e+03,3.360000000000000000e+06,3.975807908397019363e-02
3.258000000000000000e+03,3.360000000000000000e+06,3.975737916071066941e-02
3.259000000000000000e+03,3.360000000000000000e+06,3.975667945225036526e-02
3.260000000000000000e+03,3.360000000000000000e+06,3.975597995845748384e-02
3.261000000000000000e+03,3.360000000000000000e+06,3.975528067920035269e-02
3.262000000000000000e+03,3.360000000000000000e+06,3.975458161434741039e-02
3.263000000000000000e+03,3.360000000000000000e+06,3.975388276376722735e-02
3.264000000000000000e+03,3.360000000000000000e+06,3.975318412732849194e-02
3.265000000000000000e+03,3.360000000000000000e+06,3.975248570489998967e-02
3.266000000000000000e+03,3.360000000000000000e+06,3.975178749635066566e-02
